"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,22,NYK,NBA,C,65,14,1572,.477,.479,.333,.479,.825,.541,.358,.014,105,100,93,98,111,101,107,7,-14.2,8.5,"ROY-5,6MOY-11"
2006-07,23,NYK,NBA,PF,72,59,1896,.433,.440,.167,.435,.787,.464,.157,.026,94,91,47,88,105,86,48,12,-85.0,-113.6,
2007-08,24,POR,NBA,C,78,20,1342,.488,.492,.300,.491,.780,.529,.241,.022,107,102,83,99,103,98,79,10,-5.7,-11.3,
2008-09,25,POR,NBA,PF,63,1,746,.423,.436,.333,.444,.722,.465,.135,.124,92,90,91,89,94,85,44,55,-29.9,-44.9,
2009-10,26,PHO,NBA,C,81,41,2190,.451,.466,.439,.573,.810,.598,.172,.558,98,95,124,114,107,110,57,251,102.0,82.8,
2010-11,27,PHO,NBA,PF,77,64,2541,.432,.479,.390,.535,.832,.557,.129,.530,94,98,109,107,109,103,43,239,60.7,27.4,
2011-12,28,PHO,NBA,PF,64,59,1669,.416,.469,.346,.490,.890,.519,.134,.429,93,98,99,101,118,98,48,190,3.6,-10.3,
2012-13,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition,Did not play - medical condition
2013-14,30,PHO,NBA,PF,82,82,2312,.432,.509,.370,.535,.821,.555,.122,.555,95,104,103,107,109,103,43,214,52.3,23.2,
2014-15,31,ORL,NBA,PF,75,51,1870,.392,.390,.393,.532,.886,.546,.072,.710,87,80,112,107,118,102,26,265,35.0,12.3,
2015-16,32,2TM,NBA,PF,70,32,1200,.438,.545,.387,.569,.857,.586,.101,.677,97,111,109,113,113,108,37,238,46.3,32.8,
2015-16,32,ORL,NBA,PF,44,29,754,.435,.508,.397,.565,.905,.586,.113,.651,96,103,112,112,120,108,41,228,23.1,17.7,
2015-16,32,CLE,NBA,C,26,3,446,.441,.596,.377,.575,.786,.586,.087,.708,98,121,107,114,104,108,31,249,23.2,15.1,
2016-17,33,CLE,NBA,C,74,15,1398,.458,.546,.409,.589,.851,.612,.142,.644,100,108,114,115,110,111,53,204,78.8,65.6,
2017-18,34,2TM,NBA,C,53,1,695,.491,.670,.339,.583,.895,.599,.090,.542,107,131,94,112,117,108,36,161,26.0,18.9,
2017-18,34,CLE,NBA,C,44,1,545,.497,.684,.333,.586,.933,.604,.089,.533,108,134,92,112,122,109,35,158,21.8,16.7,
2017-18,34,LAL,NBA,C,9,0,150,.465,.611,.360,.570,.750,.581,.093,.581,101,120,100,109,98,104,37,173,4.2,2.2,
2018-19,35,CLE,NBA,C,36,6,341,.368,.289,.405,.504,.786,.524,.120,.675,80,56,114,96,103,94,46,188,-4.7,-8.8,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,890,445,19772,.440,.477,.388,.519,.822,.547,.160,.407,97,98,109,104,109,101,53,160,265.2,82.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),PHO (4 Yrs),,304,246,8712,.433,.481,.389,.535,.835,.558,.139,.522,95,99,109,107,110,104,48,225,218.6,123.1,
CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),,180,25,2730,.451,.556,.392,.576,.846,.595,.121,.639,99,110,110,112,110,108,45,201,119.1,88.6,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,141,21,2088,.464,.473,.326,.474,.766,.506,.201,.060,101,98,89,95,101,93,66,27,-35.6,-56.2,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,137,73,3468,.454,.459,.222,.456,.813,.503,.254,.020,99,95,62,92,109,93,77,10,-99.2,-105.1,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,119,80,2624,.404,.427,.394,.541,.893,.558,.083,.694,90,88,112,109,119,104,30,255,58.1,30.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,9,0,150,.465,.611,.360,.570,.750,.581,.093,.581,101,120,100,109,98,104,37,173,4.2,2.2,
