Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010-11,22,MIL,NBA,C,60,12,872,116,268,.433,0,0,,116,268,.433,.433,28,50,.560,59,119,178,16,22,72,38,117,260,0,
2011-12,23,MIL,NBA,PF,52,0,643,84,184,.457,0,2,.000,84,182,.462,.457,18,38,.474,62,98,160,33,32,76,43,133,186,0,
2012-13,24,MIL,NBA,C,71,55,1937,306,605,.506,0,2,.000,306,603,.507,.506,84,136,.618,224,448,672,83,53,201,87,233,696,1,DPOY-7
2013-14,25,MIL,NBA,C,23,20,584,76,162,.469,0,1,.000,76,161,.472,.469,26,55,.473,60,105,165,19,18,40,26,74,178,0,
2014-15,26,MIL,NBA,C,27,26,586,86,172,.500,0,0,,86,172,.500,.500,24,48,.500,67,99,166,23,26,39,28,104,196,0,
2015-16,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health,Did not play - mental health
2016-17,28,CLE,NBA,C,5,0,13,1,4,.250,0,0,,1,4,.250,.250,2,2,1.000,3,1,4,0,1,1,2,5,4,0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,238,113,4635,669,1395,.480,0,5,.000,669,1390,.481,.480,182,329,.553,475,870,1345,174,152,429,224,666,1520,1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,39,1597,230,481,.480,0,2,.000,230,479,.481,.480,63,113,.553,164,300,463,60,52,148,77,229,524,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),,233,113,4622,668,1391,.480,0,5,.000,668,1386,.482,.480,180,327,.550,472,869,1341,174,151,428,222,661,1516,1,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,5,0,13,1,4,.250,0,0,,1,4,.250,.250,2,2,1.000,3,1,4,0,1,1,2,5,4,0,
