"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2000-01,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2001-02,23,WAS,NBA,C,47,0,618,0,0,0,28,72,1.6,3.5,5,6,40,11,37,,13,12,17,
2002-03,24,WAS,NBA,PF,38,0,513,0,0,0,90,10,-1.2,-0.2,6,13,35,9,41,,7,6,20,
2003-04,25,WAS,NBA,C,79,15,1901,0,0,0,1,99,-8.4,-4.7,30,45,126,19,125,,154,21,63,
2004-05,26,WAS,NBA,C,47,10,976,0,0,0,2,98,-5.1,-6.4,10,14,81,15,64,,43,12,38,
2005-06,27,WAS,NBA,C,71,9,1121,0,0,0,2,98,0.0,-2.8,4,26,86,10,51,9,30,9,32,
2006-07,28,WAS,NBA,C,65,32,1246,0,0,0,1,99,-2.0,-1.7,8,22,91,16,70,10,64,18,35,
2007-08,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness
2008-09,30,WAS,NBA,C,26,7,306,0,0,1,17,81,-19.6,-12.3,2,8,19,5,11,2,13,1,6,
2009-10,31,OKC,NBA,C,23,1,321,0,0,0,40,60,-3.3,-8.2,2,6,20,4,13,7,3,4,10,
2010-11,32,ATL,NBA,C,13,0,82,0,0,0,32,68,-18.2,-17.7,1,1,9,0,6,0,4,1,3,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,409,74,7084,0,0,0,13,87,-4.5,-3.7,68,141,507,89,418,28,331,84,224,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1420,0,0,0,13,87,-4.5,-3.7,14,28,102,18,84,,66,17,45,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (7 Yrs),WAS (7 Yrs),WAS (7 Yrs),WAS (7 Yrs),,373,73,6681,0,0,0,11,88,-4.4,-3.3,65,134,478,85,399,21,324,79,211,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,23,1,321,0,0,0,40,60,-3.3,-8.2,2,6,20,4,13,7,3,4,10,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,13,0,82,0,0,0,32,68,-18.2,-17.7,1,1,9,0,6,0,4,1,3,
